date,home_team,away_team,neutral,tournament,t_weight,elo_home,elo_away,elo_diff,elo_win_prob_h,elo_win_prob_a,diff_pts5,diff_pts10,diff_wpts5,diff_gf5,diff_ga5,h2h_wwin_rate_a,h2h_wwin_rate_b,h2h_wdraw_rate,h2h_gf_a,h2h_ga_a,h2h_n_matches,h_world_ranking,h_participations,h_elo_rating,h_elo_rank_wc,h_ea_overall,h_ea_attack,h_ea_midfield,h_ea_defense,h_ea_atk_def_ratio,h_ea_balance,h_squad_value_m,h_log_squad_value,h_rank_score,h_wc_exp,a_world_ranking,a_participations,a_elo_rating,a_elo_rank_wc,a_ea_overall,a_ea_attack,a_ea_midfield,a_ea_defense,a_ea_atk_def_ratio,a_ea_balance,a_squad_value_m,a_log_squad_value,a_rank_score,a_wc_exp,diff_ea_overall,diff_ea_attack,diff_ea_midfield,diff_ea_defense,diff_squad_value_m,diff_rank_score,diff_wc_exp,a_gf5,a_ga5,a_pts5,a_wpts5,a_gf10,a_ga10,a_pts10,a_wpts10,h_gf5,h_ga5,h_pts5,h_wpts5,h_gf10,h_ga10,h_pts10,h_wpts10,outcome,home_goals,away_goals,goal_diff,total_goals
2018-11-18,England,Croatia,False,UEFA Nations League,0.7,1940.8,1927.6,13.200000000000045,0.6573780415483725,0.34262195845162746,0.09999999999999998,-0.09999999999999998,0.13039215686274502,0.0,-1.2,0.5191170081291272,0.45217377045563084,0.24149715567806074,1.0059514973727706,0.556210020063378,4,4,16,1825.97,4,84.06,85.32,85.54,81.18,1.0509977827050996,2.456203031781639,1300,7.170888478512505,0.25,2.833213344056216,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,3.25,6.489999999999995,4.230000000000004,-0.10999999999999943,960,0.1590909090909091,0.8873031950009029,1.0,2.4,0.4,0.26666666666666666,1.3,1.6,0.6,0.5762711864406779,1.0,1.2,0.5,0.3970588235294117,1.5,1.1,0.5,0.45833333333333326,H,2,1,1,3
2018-11-18,Spain,Bosnia and Herzegovina,False,Friendly,0.3,2009.3,1734.9,274.39999999999986,0.8961555267955992,0.10384447320440082,0.09999999999999998,0.11666666666666659,0.02310654685494229,1.8,0.7999999999999999,0.5168011342777751,0.48319886572222487,0.24159943286111243,1.0,0.0,1,2,16,1876.4,2,84.31,84.06,85.96,81.55,1.030778663396689,2.2120201927951126,920,6.825460036255307,0.5,2.833213344056216,65,1,1385.0,43,,,,,,,70,4.2626798770413155,0.015384615384615385,0.6931471805599453,,,,,850,0.4846153846153846,2.1400661634962708,0.8,0.4,0.6,0.6842105263157894,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.6590909090909091,2.6,1.2,0.7,0.7073170731707317,2.5,1.2,0.7,0.6825396825396824,H,1,0,1,1
2018-11-19,Germany,Netherlands,False,UEFA Nations League,0.7,1847.3,1969.4,-122.10000000000014,0.46823836869957036,0.5317616313004296,-0.2,-0.16666666666666669,-0.19318181818181818,-1.2000000000000002,0.5999999999999999,0.5025773991226101,0.3170165619360443,0.31753520923208384,1.600675813937839,1.3253920500136205,8,10,20,1731.3,10,83.78,84.42,84.51,82.18,1.0272572402044293,1.3200126262022376,850,6.7464121285733745,0.1,3.044522437723423,7,10,1757.87,7,83.2,80.93,83.63,84.01,0.963337697893108,1.6793252613276926,720,6.580639137284949,0.14285714285714285,2.3978952727983707,0.5799999999999983,3.489999999999995,0.8800000000000097,-1.8299999999999983,130,-0.042857142857142844,0.6466271649250523,1.6,0.8,0.5,0.5,1.6,0.8,0.5,0.5,0.4,1.4,0.3,0.3068181818181818,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3214285714285714,D,2,2,0,4
2018-11-20,Argentina,Mexico,False,Friendly,0.3,1881.8,1777.4,104.39999999999986,0.7643397035971962,0.23566029640280384,0.09999999999999998,-0.08730158730158727,-0.13023679417122042,0.7999999999999999,-0.6000000000000001,0.5935241393567133,0.4064758606432867,0.20323793032164336,2.385425021302653,0.0,4,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,15,17,1684.13,14,77.71,79.23,77.3,75.4,1.0507957559681698,1.9150195821453098,230,5.442417710521793,0.06666666666666667,2.8903717578961645,6.530000000000001,5.739999999999995,6.269999999999996,8.36,340,0.26666666666666666,0.054067221270275745,0.6,2.2,0.2,0.2777777777777778,0.6666666666666666,1.3333333333333333,0.4444444444444444,0.4727272727272727,1.4,1.6,0.3,0.14754098360655737,1.7142857142857142,2.0,0.35714285714285715,0.20547945205479454,H,2,0,2,2
2018-11-20,France,Uruguay,False,Friendly,0.3,2056.9,1874.9,182.0,0.8352528323139615,0.16474716768603848,0.5,0.13333333333333341,0.488404638144742,-0.19999999999999996,-1.2,0.5309344253979714,0.46906557460202863,0.23453278730101432,1.4718982290189688,0.0,2,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,17,14,1673.07,16,82.26,82.38,83.75,80.54,1.0228457909113482,1.6107244746800498,270,5.602118820879701,0.058823529411764705,2.70805020110221,2.7299999999999898,4.060000000000002,-0.9300000000000068,3.8499999999999943,1010,0.9411764705882353,0.1251631429540061,2.0,2.0,0.4,0.42622950819672134,1.8888888888888888,1.1111111111111112,0.6666666666666666,0.6902654867256637,1.8,0.8,0.9,0.9146341463414633,2.0,1.2,0.8,0.8961038961038961,H,1,0,1,1
2018-11-20,Jordan,Saudi Arabia,False,Friendly,0.3,1534.7,1626.5,-91.79999999999995,0.5117985579633935,0.48820144203660654,,,,,,0.5408826697697454,0.44206302587842533,0.13947304319118634,0.8735376414782954,0.9834145406979246,7,63,0,1391.0,42,70.24,72.37,69.09,67.57,1.0710374426520648,2.453188401516149,20,3.044522437723423,0.015873015873015872,0.0,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,-5.5,-3.009999999999991,-6.969999999999999,-7.280000000000001,-35,-0.0005204267499349484,-1.9459101490553132,1.0,1.2,0.4,0.4482758620689655,0.8571428571428571,2.0,0.2857142857142857,0.37142857142857144,,,,,,,,,D,1,1,0,2
2018-11-20,South Korea,Uzbekistan,True,Friendly,0.3,1754.0,1499.0,255.0,0.8127376816365348,0.18726231836346519,0.4,0.2571428571428571,0.3027777777777778,1.2,-0.40000000000000013,0.516827826719158,0.48317217328084194,0.24158608664042097,4.0,0.0,1,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,50,0,1465.34,37,72.62,72.67,74.08,70.68,1.02815506508206,1.7082251998297293,40,3.713572066704308,0.02,0.0,7.439999999999998,10.840000000000003,2.480000000000004,9.0,170,0.02,2.3978952727983707,0.2,1.6,0.1,0.09999999999999999,0.2,1.6,0.1,0.09999999999999999,1.4,1.2,0.5,0.4027777777777778,1.1428571428571428,1.5714285714285714,0.35714285714285715,0.34523809523809523,H,4,0,4,4
2018-11-20,Panama,Ecuador,False,Friendly,0.3,1559.6,1707.6,-148.0,0.43135860811633236,0.5686413918836677,,,,,,0.48317217328084194,0.516827826719158,0.24158608664042097,1.0,2.0,1,33,1,1540.64,29,71.68,71.04,71.68,72.16,0.984478935698448,0.5619015334854749,55,4.02535169073515,0.030303030303030304,0.6931471805599453,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,-7.739999999999995,-2.3599999999999994,-9.529999999999987,-6.670000000000002,-165,-0.013175230566534912,-0.916290731874155,,,,,,,,,0.4,3.0,0.0,0.0,0.3333333333333333,3.5,0.0,0.0,A,1,2,-1,3
2018-11-20,South Africa,Paraguay,False,Friendly,0.3,1585.0,1681.2,-96.20000000000005,0.5054684215459746,0.4945315784540254,0.0,0.0,0.0,0.0,-1.0,0.48317217328084194,0.48317217328084194,0.27524174007873703,1.0,1.0,1,60,3,1429.0,40,71.74,72.79,72.69,69.92,1.0410469107551488,1.6288953311984171,35,3.58351893845611,0.016666666666666666,1.3862943611198906,40,8,1503.5,32,74.7,74.93,75.23,74.05,1.011883862255233,0.6132971003790402,100,4.61512051684126,0.025,2.1972245773362196,-2.960000000000008,-2.1400000000000006,-2.5400000000000063,-4.1299999999999955,-65,-0.008333333333333335,-0.810930216216329,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,D,1,1,0,2
2018-11-20,Tunisia,Morocco,False,Friendly,0.3,1681.1,1697.7,-16.600000000000136,0.6177688886877857,0.3822311113122143,-0.033333333333333326,0.09523809523809523,0.18900966183574877,0.7333333333333333,1.5333333333333337,0.389761938215963,0.610238061784037,0.1948809691079815,0.0,1.8768614673232002,2,44,6,1483.05,35,72.99,70.78,75.39,71.78,0.9860685427695737,2.42501546386822,80,4.394449154672439,0.022727272727272728,1.9459101490553132,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,-7.570000000000007,-8.189999999999998,-2.8400000000000034,-10.400000000000006,-230,-0.10227272727272727,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.13043478260869565,1.4,2.2,0.3,0.3194444444444444,1.4285714285714286,1.8571428571428572,0.42857142857142855,0.38095238095238104,A,0,1,-1,1
2018-12-23,Qatar,Jordan,False,Friendly,0.3,1615.6,1534.5,81.09999999999991,0.7393312083032435,0.2606687916967565,0.6666666666666666,0.6666666666666666,0.6666666666666667,1.3333333333333335,0.3333333333333335,0.514891924781832,0.485108075218168,0.1831801247897039,2.013333069637005,1.3461830480121062,3,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,63,0,1391.0,42,70.24,72.37,69.09,67.57,1.0710374426520648,2.453188401516149,20,3.044522437723423,0.015873015873015872,0.0,2.410000000000011,3.1499999999999915,2.5,3.0700000000000074,-2,0.002308802308802309,0.6931471805599453,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666667,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666667,H,2,0,2,2
2018-12-27,Qatar,Algeria,False,Friendly,0.3,1623.4,1670.8,-47.399999999999864,0.5751243987050171,0.4248756012949829,0.75,0.75,0.75,1.0,-0.5833333333333335,0.44509322004140034,0.5549067799585997,0.22254661002070017,0.7089622043402198,1.7089622043402197,2,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,28,4,1564.26,26,77.52,79.27,75.35,77.16,1.02734577501296,1.9619123323940861,160,5.081404364984463,0.03571428571428571,1.6094379124341003,-4.86999999999999,-3.75,-3.759999999999991,-6.519999999999996,-142,-0.01753246753246753,-0.916290731874155,1.0,2.3333333333333335,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,2.0,1.75,0.75,0.75,2.0,1.75,0.75,0.75,A,0,1,-1,1
2018-12-31,South Korea,Saudi Arabia,True,Friendly,0.3,1761.1,1626.7,134.39999999999986,0.6843139488696276,0.3156860511303724,0.3,0.0625,0.15517241379310354,0.8,-0.19999999999999996,0.47998744923616105,0.37067124152026487,0.33467693000370663,0.8967607091212889,0.47413155455074835,3,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,4.320000000000007,8.13000000000001,0.5,4.8300000000000125,155,0.02360655737704918,0.45198512374305744,0.8,1.4,0.3,0.39655172413793105,0.875,1.875,0.3125,0.3815789473684211,1.6,1.2,0.6,0.5517241379310346,1.125,1.5,0.375,0.3555555555555555,D,0,0,0,0
2018-12-31,Qatar,Iran,False,Friendly,0.3,1611.9,1788.5,-176.5999999999999,0.39151580692721866,0.6084841930727813,0.30000000000000004,0.30000000000000004,0.29999999999999993,1.2,0.5999999999999999,0.5524652937979568,0.44753470620204316,0.15105906612309342,1.5084632179552873,1.8682046831182346,4,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,21,6,1616.04,19,75.74,78.83,74.88,72.88,1.0816410537870473,3.0277879714405382,75,4.330733340286331,0.047619047619047616,1.9459101490553132,-3.089999999999989,-3.3100000000000023,-3.289999999999992,-2.239999999999995,-57,-0.029437229437229435,-1.252762968495368,0.8,0.8,0.5,0.5,0.8571428571428571,0.8571428571428571,0.5,0.5000000000000001,2.0,1.4,0.8,0.7999999999999999,2.0,1.4,0.8,0.7999999999999999,A,1,2,-1,3
2019-01-06,Australia,Jordan,True,AFC Asian Cup,0.85,1733.9,1526.6,207.30000000000018,0.7673333758107164,0.23266662418928363,0.125,0.125,-0.013157894736842118,0.5,0.0,0.573979288284559,0.426020711715441,0.19863010207959167,1.2482378327867072,0.5281732494466617,4,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,63,0,1391.0,42,70.24,72.37,69.09,67.57,1.0710374426520648,2.453188401516149,20,3.044522437723423,0.015873015873015872,0.0,3.0600000000000023,0.9399999999999977,3.4799999999999898,5.190000000000012,100,0.021164021164021163,1.9459101490553132,1.0,1.5,0.25,0.25,1.0,1.5,0.25,0.25,1.5,1.5,0.375,0.23684210526315788,1.5,1.5,0.375,0.23684210526315788,A,0,1,-1,1
2019-01-16,Iran,Iraq,True,AFC Asian Cup,0.85,1796.4,1612.6,183.80000000000018,0.7423153974092552,0.25768460259074477,0.16666666666666669,0.22916666666666669,0.16666666666666674,-1.2,-1.8666666666666665,0.5613696616283772,0.4111837514557399,0.21545174526447178,1.378340611619646,0.28368033389243646,5,21,6,1616.04,19,75.74,78.83,74.88,72.88,1.0816410537870473,3.0277879714405382,75,4.330733340286331,0.047619047619047616,1.9459101490553132,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,5.539999999999992,7.670000000000002,5.789999999999992,2.6999999999999886,60,0.03007518796992481,1.252762968495368,2.0,2.6666666666666665,0.3333333333333333,0.33333333333333337,2.0,2.6666666666666665,0.3333333333333333,0.33333333333333337,0.8,0.8,0.5,0.5000000000000001,0.875,0.75,0.5625,0.5333333333333334,D,0,0,0,0
2019-01-17,Saudi Arabia,Qatar,True,AFC Asian Cup,0.85,1630.4,1604.1,26.300000000000182,0.5377766153040661,0.46222338469593394,-0.19999999999999996,-0.3333333333333333,-0.15172413793103445,-0.5999999999999999,0.0,0.5051002689780794,0.4948997310219207,0.23060332032080386,0.5657363665126355,0.8685272669747294,2,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,3.089999999999989,-0.14000000000000057,4.469999999999999,4.209999999999994,37,-0.0017883755588673604,1.252762968495368,1.4,1.2,0.6,0.6,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,1.2,0.4,0.4482758620689655,0.8888888888888888,1.7777777777777777,0.3333333333333333,0.3902439024390244,A,0,2,-2,2
2019-01-17,Japan,Uzbekistan,True,AFC Asian Cup,0.85,1802.5,1492.0,310.5,0.856605962552121,0.14339403744787904,0.49999999999999994,0.25,0.4,2.2,0.20000000000000018,0.5176199486683111,0.48238005133168893,0.24119002566584447,2.0,1.0,1,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,50,0,1465.34,37,72.62,72.67,74.08,70.68,1.02815506508206,1.7082251998297293,40,3.713572066704308,0.02,0.0,4.239999999999995,0.9099999999999966,4.329999999999998,5.779999999999987,250,0.03555555555555555,2.0794415416798357,0.4,1.4,0.2,0.19999999999999998,0.5,1.3333333333333333,0.25,0.24999999999999997,2.6,1.6,0.7,0.6,1.8571428571428572,1.7142857142857142,0.5,0.5172413793103449,H,2,1,1,3
2019-01-21,Australia,Uzbekistan,True,AFC Asian Cup,0.85,1695.6,1484.8,210.79999999999995,0.7709109975181913,0.22908900248180875,0.2,0.18571428571428575,0.07272727272727278,0.9999999999999999,-0.40000000000000013,0.41627626111015303,0.41627626111015303,0.37558560833477045,0.8177887572272197,0.8177887572272197,2,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,50,0,1465.34,37,72.62,72.67,74.08,70.68,1.02815506508206,1.7082251998297293,40,3.713572066704308,0.02,0.0,0.6799999999999926,0.6400000000000006,-1.5100000000000051,2.0799999999999983,80,0.017037037037037035,1.9459101490553132,0.4,1.8,0.2,0.19999999999999998,0.42857142857142855,1.7142857142857142,0.21428571428571427,0.2142857142857143,1.4,1.4,0.4,0.27272727272727276,1.4,1.4,0.4,0.27272727272727276,D,0,0,0,0
2019-01-21,Japan,Saudi Arabia,True,AFC Asian Cup,0.85,1809.7,1590.1,219.60000000000014,0.7797343928020448,0.22026560719795518,0.19999999999999996,0.21250000000000002,-0.04370629370629364,1.8,0.8,0.5046163142767048,0.3536210339303705,0.2934951268564714,0.9669022864078871,0.12760086263420067,5,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,1.1200000000000045,-1.7999999999999972,2.3499999999999943,1.6099999999999994,235,0.03916211293260473,0.13353139262452252,0.8,1.0,0.5,0.659090909090909,0.8,1.6,0.35,0.3977272727272727,2.6,1.8,0.7,0.6153846153846153,2.125,1.875,0.5625,0.5625000000000001,H,1,0,1,1
2019-01-22,Qatar,Iraq,True,AFC Asian Cup,0.85,1644.4,1624.7,19.700000000000045,0.5283202354071336,0.4716797645928664,0.025000000000000022,0.1964285714285714,0.024999999999999967,-0.95,-1.25,0.4430318744394863,0.45418658522561883,0.272657315036854,1.168283251010976,0.8349711713472883,6,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,2.450000000000003,4.359999999999999,2.5,0.45999999999999375,3,0.0006379585326953749,0.0,1.75,2.25,0.375,0.375,1.75,2.25,0.375,0.375,0.8,1.0,0.4,0.39999999999999997,1.5714285714285714,1.4285714285714286,0.5714285714285714,0.5714285714285715,H,1,0,1,1
2019-01-25,South Korea,Qatar,True,AFC Asian Cup,0.85,1757.4,1668.0,89.40000000000009,0.6258907032256271,0.3741092967743729,0.20000000000000007,-0.18055555555555558,0.15631929046563176,1.0000000000000002,0.20000000000000007,0.5120727010674628,0.4879272989325371,0.22725245263393185,1.2653626976390284,1.0,2,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,7.409999999999997,7.990000000000009,4.969999999999999,9.040000000000006,192,0.02181818181818182,1.7047480922384253,1.2,0.6,0.6,0.7073170731707318,1.625,1.25,0.625,0.6949152542372882,2.2,0.8,0.8,0.8636363636363635,1.4444444444444444,1.3333333333333333,0.4444444444444444,0.3958333333333333,A,0,1,-1,1
2019-01-27,United States,Panama,False,Friendly,0.3,1745.0,1551.0,194.0,0.8445395282300351,0.15546047176996491,0.4,0.4285714285714286,0.46,0.19999999999999996,-1.8000000000000003,0.4516318132174868,0.48111021112847935,0.18724496445098837,1.6082991481938786,0.9701150733592296,9,16,11,1675.7,15,,,,,,,250,5.5254529391317835,0.0625,2.4849066497880004,33,1,1540.64,29,71.68,71.04,71.68,72.16,0.984478935698448,0.5619015334854749,55,4.02535169073515,0.030303030303030304,0.6931471805599453,,,,,195,0.032196969696969696,1.791759469228055,0.8,3.2,0.1,0.04,0.5714285714285714,3.2857142857142856,0.07142857142857142,0.034482758620689655,1.0,1.4,0.5,0.5,0.8333333333333334,1.1666666666666667,0.5,0.49999999999999994,H,3,0,3,3
2019-01-28,Iran,Japan,True,AFC Asian Cup,0.85,1784.3,1820.7,-36.40000000000009,0.4478070107233038,0.5521929892766961,0.0,0.0,-0.016666666666666607,-1.6,-1.2000000000000002,0.5536702262429746,0.4463297737570254,0.20784325443546492,1.6365556155279375,1.3634443844720625,2,21,6,1616.04,19,75.74,78.83,74.88,72.88,1.0816410537870473,3.0277879714405382,75,4.330733340286331,0.047619047619047616,1.9459101490553132,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,-1.1200000000000045,5.25,-3.530000000000001,-3.5799999999999983,-215,-0.007936507936507936,-0.13353139262452252,2.6,1.8,0.7,0.6,2.111111111111111,1.7777777777777777,0.6111111111111112,0.6283185840707965,1.0,0.6,0.7,0.5833333333333334,1.0,0.7777777777777778,0.6111111111111112,0.5625000000000001,A,0,3,-3,3
2019-02-01,Japan,Qatar,True,AFC Asian Cup,0.85,1859.9,1699.3,160.60000000000014,0.7159556660812904,0.28404433391870965,0.20000000000000007,-0.016666666666666607,-0.04700854700854695,1.2,0.7999999999999999,0.48216941433498456,0.5178305856650154,0.24108470716749228,1.0,3.0,1,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,4.209999999999994,-1.9399999999999977,6.819999999999993,5.819999999999993,272,0.03737373737373737,1.3862943611198904,1.2,0.6,0.6,0.7692307692307692,1.5555555555555556,1.1111111111111112,0.6666666666666666,0.7631578947368421,2.4,1.4,0.8,0.7222222222222222,2.0,1.6,0.65,0.6769230769230771,A,1,3,-2,4
2019-03-21,United States,Ecuador,False,Friendly,0.3,1750.4,1716.2,34.200000000000045,0.6840651842592349,0.3159348157407651,0.3,0.42857142857142855,0.3,-2.2,-2.0,0.40994351671670143,0.38065799384088694,0.3997274863628551,1.0,0.8773042124129811,2,16,11,1675.7,15,,,,,,,250,5.5254529391317835,0.0625,2.4849066497880004,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,,,,,30,0.019021739130434784,0.8754687373539001,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.8,2.0,0.3,0.3,0.7142857142857143,1.4285714285714286,0.42857142857142855,0.4285714285714286,H,1,0,1,1
